,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
37,38.0,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,6368,6333,16,5831,486,6080,6097,6067,6082,1215,6065,6080,0,3,449,12178,16,520,5600,155821,5097,46409,168519,0,0,209,34,209,40,998,327,1751,1743,8,6215624,3790,3745,45,12951924,216,3055,119953,25917,19378,0,0,0,0,0,0,166723,775,1664,1561,1110,970,0,0,5369,0,0,222,6040,4858,320,0,0,0,0,0,5371,0,0,222,6041,4859,320,0,0,0,0,0,5329,0,0,222,6028,4546,313,0,0,0,0,0,49322,0,0,1998,68576,45787,2836,0,0,0
38,39.0,ARUNACHAL PRADESH,LOWER SUBANSIRI,19113,19035,18,18714,303,17307,17308,17021,17022,1767,16539,16540,283,24,254,7441,18,384,16267,546334,3632,173433,554159,0,283,384,233,390,275,2503,270,15,15,0,17484,2,2,0,3720,12093,60103,144363,50369,46192,154600,17265,16158,24535,16600,11881,533951,2108,4373,4496,3284,2280,0,0,9835,610,449,1270,4427,5061,0,902,3157,28,0,0,9836,610,449,1270,4427,5061,0,902,3157,28,0,0,9314,1590,651,1270,4836,8738,6859,836,3407,67,0,0,115889,38027,7861,21234,82461,181963,63059,21285,21591,789
39,40.0,ARUNACHAL PRADESH,PAPUM PARE,12995,12995,4,12750,241,12255,12354,12218,12317,4165,12216,12315,0,3,215,4230,4,95,11997,376785,0,117010,381110,0,0,250,0,286,0,1047,370,3422,3250,172,7401312,3,2,1,4588,10673,15550,134783,36284,97240,75255,325,10575,425,0,0,356532,2075,3839,3657,1982,765,0,0,0,0,0,885,1275,6589,5649,4519,11,8348,0,0,0,0,0,885,1275,6597,5649,4520,11,8348,0,0,0,0,0,883,1268,6196,6919,4515,11,8302,0,0,0,0,0,7064,12023,98834,83472,85734,110,93873
40,41.0,ARUNACHAL PRADESH,TAWANG,7558,7554,1,7548,5,7381,7807,7381,7806,594,7371,7691,11,3,5,206,1,47,7365,355968,0,169394,356221,0,11,140,125,187,241,1452,679,5091,5052,39,13648680,2309,2302,7,0,482,3051,20421,34575,126242,69216,51893,21782,27455,1000,104,355065,1126,1976,1777,1247,1565,0,0,0,3773,3582,1551,295,5114,697,322,0,0,0,0,0,3773,3582,1551,295,5115,697,322,0,0,0,0,0,2983,3482,1685,1040,5193,2481,640,92,0,0,0,0,49342,60803,45098,11885,146250,32405,8923,1515,0
41,42.0,ARUNACHAL PRADESH,TIRAP,16319,16293,9,16202,82,6137,6671,5828,6329,720,5562,5992,7,0,2,20,0,0,5560,72236,9,13916,72256,0,7,66,9,89,15,258,294,9291,8670,621,6566874,633,631,2,0,20324,16015,12092,5869,9699,1197,3017,1993,1330,100,620,44590,365,1314,1672,1399,1242,146,0,851,1618,1574,0,458,169,401,0,1118,1958,160,0,882,1729,1775,0,460,170,402,0,1194,2105,13,146,825,1594,1404,0,458,169,392,0,1050,1520,71,1920,5724,14553,11687,0,3735,850,1500,0,12845,19371
42,43.0,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,1661,1634,0,1571,63,1041,1043,57,57,6,57,57,0,0,3,39,0,0,54,702,0,143,741,0,0,0,0,1,0,2,22,0,0,0,0,1484,1484,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,8,16,15,18,0,0,0,0,0,0,0,1041,3,0,0,0,0,0,0,0,0,0,0,1043,3,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0
43,44.0,ARUNACHAL PRADESH,UPPER SIANG,4501,4471,0,4471,0,4046,4046,3458,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,127,185,2649,2649,0,0,1566,1527,39,0,0,0,0,0,0,0,0,0,0,0,0,0,239,792,1269,568,209,0,0,0,0,0,0,178,2741,1132,0,10,49,0,0,0,0,0,0,178,2741,1132,0,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,45.0,ARUNACHAL PRADESH,UPPER SUBANSIRI,15701,15688,0,15680,8,15329,15362,15219,15252,3767,15207,15233,0,4,0,0,0,0,15207,440898,3,139443,440898,0,0,524,261,545,265,1214,581,2879,2830,49,9734620,3,3,0,6200,2490,5160,244493,187935,820,0,0,0,0,0,0,438408,693,3953,5218,4235,1151,88,0,282,10724,2230,2093,15217,14840,214,0,0,0,88,0,282,10727,2230,2093,15217,14840,214,0,0,0,0,0,272,10523,1947,2090,14954,4870,0,0,0,0,0,0,2720,105279,19516,20905,224354,68124,0,0,0,0
45,46.0,ARUNACHAL PRADESH,WEST KAMENG,9592,9417,0,9416,1,8327,8778,8086,8508,1202,8039,8443,35,0,0,0,0,0,8039,315018,2,107147,315018,0,35,345,152,348,153,449251,1293,871,871,0,2534036,7959,5953,2006,27622652,252,22757,37559,43361,107925,33736,27120,15799,22963,2200,1346,310262,1477,2586,2210,1587,583,192,186,362,1737,3532,157,5274,790,222,161,899,1337,193,186,362,1738,3539,157,5295,790,222,162,901,1339,192,351,501,2049,4156,328,4689,2485,317,224,1228,2390,3880,7093,6030,38375,51715,3960,109161,23630,4469,4293,19665,42747
46,47.0,ARUNACHAL PRADESH,WEST SIANG,13917,13882,9,13688,185,10358,12475,7371,8463,1577,7210,8206,64,1,90,1916,2,19,7118,186156,7,65981,188091,0,63,76,29,233,123,200386,352,3154,3035,119,3572038,996,970,26,1689002,10332,39860,32812,28477,15034,12730,18876,12116,11031,700,6123,165172,1036,2149,2320,1678,1023,111,236,75,1875,2090,2340,2024,3691,1555,288,97,968,169,295,96,2174,2776,2461,2149,4142,1760,293,97,969,109,262,31,938,2164,2692,2014,717,271,459,265,948,4310,5235,739,14151,44247,47853,28180,13563,3199,13600,5261,7753
47,48.0,ASSAM,BAKSA,184563,180137,17960,64365,97812,93588,104090,93566,104068,29153,93443,103905,1061,244,46572,1703217,9056,309956,37815,1592521,310,1271653,3605694,118,509,2176,1225,2179,1225,21058,5569,60705,48504,12201,83755392,44889,43415,1474,81773713,46881,258019,507454,437149,509912,484230,355496,337085,563345,105200,923,3419380,15660,41739,32649,11287,2570,5316,7630,5301,6378,9107,5254,7063,24956,29003,48468,45543,41482,5412,7790,5358,6561,9339,5385,7369,26702,30031,50975,48433,45635,5290,7641,5360,6401,9100,5309,6920,24963,29109,49864,45975,43965,68733,91424,68748,87940,111471,62486,90508,405671,414606,756071,712076,735960
48,49.0,ASSAM,BARPETA,249806,249589,8497,3596,237496,21941,33378,21941,33378,9155,21526,32707,36,243,20443,518911,654,15700,429,9775,752,161087,544386,2,0,684,453,684,453,11855,2604,72199,46861,25338,36713478,40084,25839,14245,15242836,26321,92304,114619,65270,69285,55632,17617,42601,57108,2100,1529,466494,6347,10982,9009,4557,1821,4373,3166,2630,2299,2217,2855,3053,2570,937,1094,3269,5095,6799,4758,3715,3055,3563,3602,3989,3714,1322,1736,4828,7165,4311,3306,2403,2154,2265,3066,3116,2760,955,1067,3300,5474,78428,58403,30125,30088,41474,38558,44301,50245,16820,17522,55196,83226
49,50.0,ASSAM,BONGAIGAON,115035,115030,6196,1954,106880,33640,57505,33632,57416,10220,33631,57413,134,95,30939,692935,2014,39381,678,11138,41,260047,743454,8,2,1008,478,1008,478,25999,800,59629,22606,37023,64528354,16057,8123,7934,16753990,74515,112742,110548,86331,87987,67912,33081,53570,103296,11000,2472,609163,12191,19520,15765,7684,2247,7990,4373,1040,2308,4987,4946,1288,3291,13939,5123,6461,4478,12611,6928,1810,3727,9000,7955,2313,5190,21926,8271,8943,7034,7989,4353,1028,2259,4990,4942,1288,3290,13934,5123,6461,4479,101271,50941,16034,34928,78059,63334,17786,39261,167872,62678,55782,55508
50,51.0,ASSAM,CACHAR,200247,200037,15520,2837,181680,38247,39599,38245,39597,7648,38078,39422,35,14,34517,682622,3198,72240,363,6705,118,114856,761567,6,0,1144,204,1169,207,2151,619,20336,20019,317,24960442,89585,88165,1420,76646058,73963,209244,189697,85704,76087,51569,24849,15817,30975,400,3262,553848,2666,17454,13149,4673,1486,11350,1995,587,1048,1803,6574,4986,4218,1416,447,676,18394,11594,2087,643,1091,1866,6746,5050,4275,1446,466,680,18910,11191,1995,587,1048,1803,6564,4986,4207,1411,447,676,18393,197375,28391,8948,11855,24075,83851,61036,61077,20130,6764,7502,250563
51,52.0,ASSAM,CHIRANG,108572,107993,6693,46516,54784,29862,45910,29862,45910,11719,29800,45831,562,21,14762,335410,2304,59293,12734,360120,235,298412,754823,26,377,1031,626,1031,626,310120,1598,34005,18815,15190,61632265,15672,12562,3110,19345205,46763,117508,126526,89070,90243,74205,17836,69216,67236,55300,920,643231,7331,15219,13838,6912,2534,2916,1847,1646,1931,3349,9447,5857,2837,987,3843,5386,12215,4375,2914,3251,3020,5873,14603,8952,3965,1208,6098,7855,17393,2890,1730,1647,1920,3349,9441,6020,3043,999,3842,5506,13677,42978,25109,33018,23965,38009,146536,93153,32393,10706,55422,65164,188370
52,53.0,ASSAM,DARRANG,150405,150308,5677,777,143854,20796,21170,20796,21170,8161,20654,21019,17,27,19623,538722,946,27340,85,1719,43,80227,567781,0,0,769,503,770,504,11935,6041,25967,24767,1200,23045828,59744,58099,1645,44667767,13680,86799,135002,102973,69149,41719,25282,45285,46170,900,822,488459,2881,7370,6878,3044,846,3333,1620,2641,6781,5719,2265,680,1269,2293,1461,3996,3229,3352,1665,2653,6827,5774,2303,684,1319,2314,1488,4016,3252,3322,1914,2595,6813,6140,2296,879,1352,2356,2004,4226,3719,54343,29787,36514,106033,86088,33988,14085,21979,32103,43209,57121,52531
53,54.0,ASSAM,DHEMAJI,117412,116428,3260,29981,83187,45842,83581,45842,83581,18214,45383,82650,28,92,31323,954871,1232,31513,12828,358294,195,424128,1344678,0,8,1844,817,1844,817,3365509,3971,5509,4719,790,5709088,99922,94950,4972,106009158,41462,193569,228082,142573,175497,133392,66496,116754,244053,2800,0,1170384,8333,38146,27701,7522,1011,10138,10313,5621,5090,6828,3992,5438,17242,13960,7151,4898,5161,17426,17381,8318,8029,10155,6291,8778,25713,21787,10640,7518,8281,10057,10291,5700,5096,6770,3980,5385,17041,13634,6891,4747,5001,162581,151639,67446,67327,84554,49380,78278,266411,202553,86461,65760,62288
54,55.0,ASSAM,DHUBRI,193623,193556,2527,370,190659,50500,65660,50500,65660,18118,50412,65517,100,9,49447,1085582,895,16110,70,1470,82,303430,1103162,5,0,1499,491,1499,491,269277486,2641,50244,21477,28767,67025289,62829,43327,19502,61685351,63179,264553,254090,131494,144667,86560,36157,50481,61842,3400,6739,883904,8778,20294,20764,11530,4153,183,1719,3080,1259,3358,12141,20638,10967,5231,867,8959,18639,225,2028,3578,1549,4233,14199,25577,12554,5990,1068,12111,27070,183,1690,3046,1244,3355,12175,20667,11483,5404,943,8899,20761,1416,23668,38853,12923,36601,133867,247371,114580,56878,12214,93868,330923
55,56.0,ASSAM,DIBRUGARH,132557,132517,4624,12379,115514,60094,63458,60093,63456,21275,59826,63180,309,159,51919,1017704,1907,36419,6000,122635,204,337887,1176758,5,26,1602,800,1602,801,95066470,15340,92224,90581,1643,107007076,32360,31080,1280,37736316,137207,258795,236850,176025,124679,76760,55034,38204,42266,29700,1238,934626,12964,27140,16909,5213,973,2848,2658,2619,5808,8799,2878,6964,27801,21614,11445,14265,22622,2913,2685,2669,6050,8864,2923,7113,28497,22372,11713,14632,23897,2846,2638,2586,5724,8622,2845,6869,27594,21495,11324,14048,22423,23080,23161,26029,61000,94882,26234,57330,250769,188128,105843,117809,202493
56,57.0,ASSAM,Dima Hasao,39785,39785,1264,33196,5325,8495,9185,8495,9185,1292,8484,9163,0,1,758,10013,153,2473,7573,103850,3,38537,116336,0,0,160,75,160,75,454,624,8650,6989,1661,6724555,12555,10959,1596,7182586,21216,50953,30432,5286,3098,3640,655,691,365,0,0,65202,993,3006,2721,1853,590,1840,0,2,0,654,5334,1715,613,180,0,6,10,1972,0,2,0,656,5617,1949,676,202,0,7,10,1840,0,2,0,654,5334,1728,613,180,0,6,0,14001,0,19,0,5085,68215,21640,5333,1963,0,80,0
57,58.0,ASSAM,GOALPARA,147019,146648,6320,39997,100331,63886,81121,63886,81121,23373,63370,80453,88,31,40320,898781,3055,61431,19995,334365,628,438475,1294577,13,17,1760,1008,1760,1008,757207,2470,57681,55303,2378,73164891,66878,60526,6352,86538221,125457,285165,276063,155116,143722,92373,65586,42928,99267,6000,2900,1026021,12150,33399,24642,8669,1592,1689,2183,1389,5688,23552,25843,6623,6971,7219,1690,16211,29822,2592,2730,1746,6855,28268,30606,7840,8122,8582,1994,19913,36368,1689,2133,1334,5663,23488,25623,6629,6883,7031,1667,15947,30586,23719,26080,17314,63574,248178,248537,58268,64691,63402,18959,141717,320138
58,59.0,ASSAM,GOLAGHAT,130823,130711,5539,12393,112779,26992,31095,26992,31095,15295,26411,30412,29,21,22476,333919,1126,17615,2809,38603,858,90256,390137,1,2,533,210,533,210,8091022,4955,33879,24231,9648,20833278,54389,43733,10656,25981865,70404,101205,115371,40775,22908,13252,8254,7258,7810,2900,0,272821,4587,12807,9110,3457,974,4874,2589,2161,4196,4291,1157,1015,672,1095,651,14717,7481,5285,2859,2236,5066,4648,1190,1055,680,1140,660,16112,9063,4858,2582,2147,4174,4324,1192,1014,660,1078,604,14134,6881,39147,20183,17845,56127,41625,9181,8133,4175,7309,5136,121736,59540
59,60.0,ASSAM,HAILAKANDI,118866,118697,11145,2699,104853,38248,39155,38248,39155,4859,38045,38941,49,14,33864,527864,3387,56276,794,13703,154,104650,597843,3,0,823,339,823,339,24630,3192,77128,76658,470,60672059,18088,17913,175,13435341,114265,222596,141978,38057,39157,23966,3187,5947,3685,1500,3505,395047,4788,14264,12030,5804,2055,13229,11014,8121,5336,3786,7715,259,1088,565,16,0,380,13486,11196,8236,5417,3820,7811,260,1129,573,16,0,396,13047,10970,7888,5337,3653,7681,250,1084,527,16,0,377,154290,132217,88829,59846,43447,92379,4034,12304,5322,221,0,4954
60,61.0,ASSAM,JORHAT,106776,106772,6920,15836,84016,45282,45580,45282,45580,6216,41434,41697,51,9,30748,630353,3137,55294,7549,131942,1562,127539,817589,0,3,1112,412,1112,412,7178,2084,43985,41535,2450,48694949,42970,41332,1638,53426906,87527,181480,193446,140074,93726,54919,30723,17949,12591,3300,1854,661473,7925,18746,13948,4365,580,29,224,796,11783,19339,11632,13269,15250,12211,9713,9572,17706,29,224,799,11822,19412,11668,13290,15302,12238,9740,9595,17769,29,224,749,9673,16150,9406,11318,12807,9148,7784,7979,15216,232,899,6048,78680,133917,73654,85919,103846,71894,55541,72019,134940
61,62.0,ASSAM,KAMRUP,196607,196470,16934,22593,156943,29927,33706,29927,33706,10124,29849,33622,67,33,23765,653803,2387,55740,3697,65672,1,137857,775215,6,3,1042,267,1046,268,506537,2190,38130,29882,8248,33925090,69038,52751,16287,63334404,44777,116640,152174,81675,92040,99487,31848,50554,99285,5500,1235,671442,4406,10451,10315,5432,3018,12305,8286,3172,2373,6239,5747,3292,3948,3252,1751,1741,6668,14071,9244,3444,2432,6627,6017,3401,4245,3406,1840,1815,7540,12230,8499,3427,2545,6561,6194,3473,4031,3366,1749,1793,6763,174715,107048,41246,35766,85713,71259,41100,46145,38926,22174,22235,88888
62,63.0,ASSAM,KAMRUP (METRO),37332,37332,7479,8746,21107,7507,9068,7507,9068,1101,7466,8972,58,0,4047,88297,1415,23653,2004,41711,65,62413,153661,10,14,208,127,208,127,934,203,0,0,0,0,28893,13666,15227,20440786,18877,29770,22199,17914,17169,11869,7965,8152,13946,5800,0,120879,1204,2614,2851,1617,770,3087,1973,1083,479,479,1988,1371,2447,1533,1029,258,1828,3385,2312,1167,492,516,2263,1531,2926,1757,1175,280,2008,3087,1973,1083,479,477,1974,1371,2425,1489,943,256,1794,26080,22397,8383,4176,3139,18393,12756,21351,14966,5543,1756,14721
63,64.0,ASSAM,KARBI ANGLONG,209834,206929,9476,149541,47912,73491,75150,73698,75367,6979,73295,74921,3,14,14175,168285,3442,29491,55678,610452,2879,260002,808228,0,3,1099,617,1099,617,5236672,4719,67458,65677,1781,61933104,41286,39228,2058,29379662,256600,198804,135424,84585,45884,35269,22683,14779,13892,100,208,470308,8972,28662,24501,10602,2204,1150,367,1337,53,365,796,4018,34587,33943,10456,9453,12182,1323,441,1337,55,365,805,4094,35370,34692,10798,9772,12419,1150,353,1337,44,365,796,3858,34409,34424,10308,9385,12151,11460,1867,14908,552,3888,6901,21485,236462,263869,69239,74253,103344
64,65.0,ASSAM,KARIMGANJ,175940,174740,32178,2456,140106,12228,12255,12228,12255,3613,12173,12200,0,4,9764,155448,2223,31072,186,2731,5,21170,189251,0,0,255,230,255,230,5207,809,43339,42991,348,15242242,2966,2965,1,784056,23024,72358,47922,17819,17076,6380,1250,433,2989,0,0,116178,1129,3517,4358,2354,842,3598,2438,1086,408,526,1823,938,2443,1977,1328,1150,1173,3605,2441,1086,408,526,1824,938,2444,1984,1329,1153,1174,3598,2453,1221,435,515,1971,1196,2429,2018,1389,1105,1564,35051,21626,10554,4343,4518,20202,11200,26748,21229,10801,8890,14089
65,66.0,ASSAM,KOKRAJHAR,180759,180452,4341,56584,119527,59920,117393,59920,117393,43588,59550,116709,66,146,36267,1321324,1388,61691,21895,1163653,6825,998300,2546668,1,30,3464,2138,3464,2138,60157,2283,62018,33149,28869,250333148,15841,11182,4659,21550242,30192,172135,314161,215575,212179,256739,70668,256985,1011396,5100,1538,2435110,22114,36860,31512,17427,8797,879,456,26260,6985,7768,9056,2739,1345,3822,1469,19138,38489,983,593,62069,11675,15178,18968,6639,3017,8091,3244,42570,65560,879,700,25790,7855,8242,9420,2904,1429,3763,1468,19074,39919,23050,11976,889947,130352,132852,159853,46860,20320,62357,23661,299305,746135
66,67.0,ASSAM,LAKHIMPUR,164055,164032,8750,38506,116776,31896,39260,31896,39260,15395,31798,39114,256,61,22215,614759,1324,33932,8259,248130,453,207614,896821,5,46,1219,521,1219,521,3508732,1885,39491,38658,833,43740370,35923,35009,914,53887470,37826,134250,148783,90448,129904,104569,37922,73203,114316,25600,0,785519,6643,18514,10775,2814,368,5595,4893,3411,6704,8007,8694,7316,9861,6446,2570,6146,7395,6454,5490,4041,8184,9840,10596,8577,11351,7525,2877,6953,8429,5573,5039,3378,6711,8084,9134,7409,9942,6508,2611,6146,7448,55568,45854,41257,88634,95093,111977,81724,124552,69618,26845,71627,84072
67,68.0,ASSAM,Morigaon,157823,152718,17236,23441,112041,84193,87628,84191,87626,12578,83650,87059,1152,24,60816,2202668,9387,300706,13447,417989,616,394497,2921363,89,56,3971,2343,3972,2343,16032,9440,84850,82893,1957,175593243,38149,36847,1302,140723450,84411,265334,379589,439415,445110,404739,265993,254113,267211,107800,7648,2728158,13054,32495,26188,11458,3864,40136,22112,29921,12616,16661,8921,7374,22457,19625,7994,16030,39655,40378,22201,30062,12635,17417,9112,7709,22865,19837,8034,16217,40404,40003,22804,29962,12344,16459,8790,7239,22211,19406,7897,15695,36338,511939,281885,344913,152866,198827,91894,84554,273887,226750,96308,193186,464354
68,69.0,ASSAM,NAGAON,217766,216445,16790,9497,190158,95521,101545,95521,101545,13088,95234,101135,3456,53,82695,2714971,7996,249329,4543,136937,966,477297,3101237,345,148,4218,2260,4218,2260,19069,4954,47509,44734,2775,113862768,124725,117714,7011,280120928,113140,338963,431874,308298,394180,376855,227744,234078,330482,344600,1023,2849177,13894,35306,33048,14445,4824,35045,11107,31640,25018,23649,10172,3787,19038,44016,25591,26300,50093,35958,11557,33116,26087,24502,10579,3818,20046,46054,26255,27130,52100,35041,11100,31672,24942,23647,10143,3782,19031,43939,25295,26180,49620,289868,91052,317125,249696,251992,89206,30322,190944,497220,246400,280139,567273
69,70.0,ASSAM,NALBARI,106382,104467,4945,3462,96060,17799,18864,17799,18864,9670,17639,18691,55,4,16164,448883,1038,26330,437,12152,96,56166,487365,7,2,658,216,658,216,8961,1985,22057,21942,115,16121544,58410,56064,2346,46453950,11765,89331,108311,64948,76325,62694,19392,26369,22726,5400,104,439377,3288,7279,5359,2250,518,466,472,94,204,57,472,5191,9609,6424,2756,1458,3228,488,482,95,206,58,478,5503,10075,6629,2880,1510,3341,452,489,94,183,56,477,5145,10948,6840,3039,1493,3310,8936,4414,1761,2639,748,6672,68006,181509,107513,37533,17803,49831
70,71.0,ASSAM,SIVASAGAR,122714,122253,4075,5063,113115,65288,73915,65288,73915,20255,65037,73602,1604,116,60271,1705621,2001,63734,2765,76720,741,446545,1846075,81,57,2512,1333,2512,1333,8781189,2465,71223,64481,6742,148180350,36868,33487,3381,68999102,102695,229818,256352,252040,215638,181278,144488,116991,186375,160400,0,1642897,15028,29265,20051,7504,1754,9214,18009,18263,7510,6096,8942,15753,19104,18521,11629,17959,33858,9729,19260,19917,8222,6585,9734,17028,20287,19701,12105,19092,37244,9182,17959,18277,7511,6040,8916,15566,18974,18227,11446,17730,33603,69536,166946,194583,83227,63825,91991,157297,205967,184608,105466,175810,346819
71,72.0,ASSAM,SONITPUR,230457,230448,14471,19721,196256,116689,120597,116689,120597,38437,113136,116887,61,773,95696,1795238,7639,139783,9801,200198,1543,659611,2135219,5,1,2903,864,2904,864,5171,4383,82558,79069,3489,133850363,67593,64831,2762,113445574,222731,557304,484599,273226,241424,139074,86792,64578,59291,2700,3500,1668948,19323,45956,35178,15170,4961,3956,5821,34531,32547,20820,16573,5843,35680,52175,18917,12762,59469,4016,5869,34832,32793,21743,17351,5904,36514,53004,19071,13011,59839,3674,5050,31990,30239,19287,15501,5518,33920,50095,17778,12217,55869,25916,35207,247157,236182,152046,116018,34006,259478,442025,126843,80728,379613
72,73.0,ASSAM,TINSUKIA,117574,117574,2707,9615,105252,34566,36133,34566,36133,16774,34565,36132,407,22,30824,651142,591,10715,3150,55707,187,169814,717564,6,19,976,510,976,510,5603,2091,62023,61105,918,76133480,8258,8084,174,12234968,76934,139456,126080,94620,74575,56695,43582,27009,37913,40700,0,580755,8840,14949,8641,3176,526,2830,9347,9822,5217,3530,1927,3853,16422,11106,3488,6980,11640,2877,9515,10013,5343,3574,1956,3929,17043,11359,3534,7154,11925,2830,9347,9822,5271,3528,1927,3853,16421,11159,3488,6978,11660,16796,79049,91440,48077,27820,12039,27881,158300,89897,22610,52459,91196
73,74.0,ASSAM,UDALGURI,118688,118569,5536,41888,71145,41023,41273,41023,41273,13730,40939,41189,123,15,22901,532258,1936,56052,16102,418066,126,226673,1006376,34,55,1369,726,1369,726,10082,961,40733,38228,2505,75456048,25681,25258,423,38351060,57868,195978,213248,112035,126575,91600,55006,53187,88579,12300,0,836581,3703,13381,14515,7363,2242,7258,5199,5611,6573,6712,9536,6968,3475,2612,2230,7793,17359,7268,5201,5620,6588,6725,9539,6976,3478,2620,2240,7803,17480,7203,5235,5600,6556,6691,9624,6961,3550,2605,2209,7875,17578,91083,61947,66183,86118,86900,126399,89923,43911,32545,31905,91767,197695
74,75.0,BIHAR,ARARIA,395471,390498,71296,6230,312972,77382,90884,77329,90825,67338,72078,84330,3339,104,52258,1848493,18624,598050,1196,41051,152,651456,2487594,757,85,3180,2145,3281,2275,20401376,14578,18784,18402,382,31401134,134945,130877,4068,254041779,73552,260269,322543,247930,266279,256122,196480,179425,336623,48600,299771,2281653,14392,35664,26674,10480,2000,24769,25462,18071,11519,8373,10449,10904,5358,10788,5015,16096,20104,28911,29502,20552,13019,8987,11017,11619,5702,11736,5689,17637,21919,23639,29849,23067,14467,7699,10195,10532,5965,9968,6303,13575,17128,372735,466722,355561,205219,86175,122225,132050,86832,144309,96447,192043,227276
75,76.0,BIHAR,ARWAL,91680,90418,31517,115,58786,13538,27085,13533,27075,13158,12031,23952,283,103,7206,246233,4766,143574,59,1852,67,147390,391659,88,1,562,239,587,244,104050817,1839,12525,8602,3923,16964839,23710,10775,12935,31051416,13343,42362,55142,41503,45982,42348,29058,30886,61813,7900,21322,356423,6045,9208,7315,3156,529,4879,4619,5328,1645,513,1277,418,533,670,1523,2298,1946,10460,8974,9800,2769,691,1571,482,825,1151,2655,4113,3635,4566,4486,4583,1555,434,923,321,341,531,980,1413,1155,119441,87192,78107,20326,3813,6281,4302,6289,9556,14830,21147,20375
76,77.0,BIHAR,AURANAGABAD,324480,321435,139605,500,181330,67545,84138,67545,84138,48102,66207,82297,4998,97,33252,1612205,32758,1550562,197,10639,57,698073,3173406,2296,17,4149,2334,4259,2486,377331,9728,27179,23701,3478,53621150,86697,74219,12478,285767699,26945,154503,264290,236381,339789,326806,290285,347947,673665,174200,338595,3073030,17324,32882,23186,8923,1249,33077,32411,27233,8786,2385,2497,2575,9173,6113,4846,8217,12562,39558,38648,32144,9656,2624,2728,2881,10351,6682,5327,9177,14449,32685,38376,35427,12568,3056,2633,2799,8586,7166,5557,8281,11868,737172,742983,662162,182658,42979,42215,44348,177716,131304,111111,122412,176346
